,aposta,numero_sorteado,resultado
8653,Cachorro,76,perda
8654,Cachorro,43,perda
8655,Cachorro,35,perda
8656,Cachorro,56,perda
8657,Cachorro,49,perda
8658,Cachorro,25,perda
8659,Cachorro,40,perda
8660,Cachorro,95,perda
8661,Cachorro,7,perda
8662,Cachorro,35,perda
8663,Cachorro,69,perda
8664,Cachorro,79,perda
8665,Cachorro,67,perda
8666,Cachorro,78,perda
8667,Cachorro,27,perda
8668,Cachorro,27,perda
8669,Cachorro,25,perda
8670,Cachorro,25,perda
8671,Cachorro,29,perda
8672,Cachorro,15,perda
8673,Cachorro,24,perda
8674,Cachorro,46,perda
8675,Cachorro,22,perda
8676,Cachorro,99,perda
8677,Cachorro,24,perda
8678,Cachorro,38,perda
8679,Cachorro,3,perda
8680,Cachorro,92,perda
8681,Cachorro,32,perda
8682,Cachorro,68,perda
8683,Cachorro,4,perda
8684,Cachorro,9,perda
8685,Cachorro,44,perda
8686,Cachorro,65,perda
8687,Cachorro,93,perda
8688,Cachorro,62,perda
8689,Cachorro,0,perda
8690,Cachorro,0,perda
8691,Cachorro,23,perda
8692,Cachorro,63,perda
8693,Cachorro,14,perda
8694,Cachorro,33,perda
8695,Cachorro,65,perda
8696,Cachorro,42,perda
8697,Cachorro,36,perda
8698,Cachorro,50,perda
8699,Cachorro,24,perda
8700,Cachorro,2,perda
8701,Cachorro,88,perda
8702,Cachorro,12,perda
8703,Cachorro,54,perda
8704,Cachorro,33,perda
8705,Cachorro,22,perda
8706,Cachorro,29,perda
8707,Cachorro,16,ganho
8708,Cachorro,67,perda
8709,Cachorro,29,perda
8710,Cachorro,35,perda
8711,Cachorro,56,perda
8712,Cachorro,77,perda
8713,Cachorro,56,perda
8714,Cachorro,48,perda
8715,Cachorro,92,perda
8716,Cachorro,93,perda
8717,Cachorro,85,perda
8718,Cachorro,91,perda
8719,Cachorro,20,perda
8720,Cachorro,6,perda
8721,Cachorro,52,perda
8722,Cachorro,11,perda
8723,Cachorro,72,perda
8724,Cachorro,2,perda
8725,Cachorro,35,perda
8726,Cachorro,60,perda
8727,Cachorro,8,perda
8728,Cachorro,51,perda
8729,Cachorro,46,perda
8730,Cachorro,26,perda
8731,Cachorro,6,perda
8732,Cachorro,93,perda
8733,Cachorro,30,perda
8734,Cachorro,29,perda
8735,Cachorro,10,perda
8736,Cachorro,26,perda
8737,Cachorro,0,perda
8738,Cachorro,24,perda
8739,Cachorro,57,perda
8740,Cachorro,75,perda
8741,Cachorro,14,perda
8742,Cachorro,94,perda
8743,Cachorro,32,perda
8744,Cachorro,13,perda
8745,Cachorro,50,perda
8746,Cachorro,54,perda
8747,Cachorro,88,perda
8748,Cachorro,62,perda
8749,Cachorro,60,perda
8750,Cachorro,33,perda
8751,Cachorro,7,perda
8752,Cachorro,20,perda
8753,Cachorro,51,perda
8754,Cachorro,26,perda
8755,Cachorro,8,perda
8756,Cachorro,17,ganho
8757,Cachorro,69,perda
8758,Cachorro,38,perda
8759,Cachorro,49,perda
8760,Cachorro,57,perda
8761,Cachorro,5,perda
8762,Cachorro,53,perda
8763,Cachorro,45,perda
8764,Cachorro,81,perda
8765,Cachorro,93,perda
8766,Cachorro,71,perda
8767,Cachorro,49,perda
8768,Cachorro,33,perda
8769,Cachorro,31,perda
8770,Cachorro,64,perda
8771,Cachorro,15,perda
8772,Cachorro,75,perda
8773,Cachorro,54,perda
8774,Cachorro,55,perda
8775,Cachorro,37,perda
8776,Cachorro,83,perda
8777,Cachorro,99,perda
8778,Cachorro,35,perda
8779,Cachorro,82,perda
8780,Cachorro,14,perda
8781,Cachorro,1,perda
8782,Cachorro,84,perda
8783,Cachorro,29,perda
8784,Cachorro,3,perda
8785,Cachorro,5,perda
8786,Cachorro,95,perda
8787,Cachorro,20,perda
8788,Cachorro,57,perda
8789,Cachorro,12,perda
8790,Cachorro,37,perda
8791,Cachorro,93,perda
8792,Cachorro,4,perda
8793,Cachorro,33,perda
8794,Cachorro,32,perda
8795,Cachorro,55,perda
8796,Cachorro,61,perda
8797,Cachorro,26,perda
8798,Cachorro,70,perda
8799,Cachorro,15,perda
8800,Cachorro,74,perda
8801,Cachorro,15,perda
8802,Cachorro,88,perda
8803,Cachorro,15,perda
8804,Cachorro,81,perda
8805,Cachorro,2,perda
8806,Cachorro,79,perda
8807,Cachorro,40,perda
8808,Cachorro,69,perda
8809,Cachorro,81,perda
8810,Cachorro,97,perda
8811,Cachorro,60,perda
8812,Cachorro,28,perda
8813,Cachorro,62,perda
8814,Cachorro,82,perda
8815,Cachorro,79,perda
8816,Cachorro,52,perda
8817,Cachorro,3,perda
8818,Cachorro,64,perda
8819,Cachorro,88,perda
8820,Cachorro,7,perda
8821,Cachorro,65,perda
8822,Cachorro,88,perda
8823,Cachorro,22,perda
8824,Cachorro,49,perda
8825,Cachorro,55,perda
8826,Cachorro,42,perda
8827,Cachorro,66,perda
8828,Cachorro,66,perda
8829,Cachorro,96,perda
8830,Cachorro,63,perda
8831,Cachorro,63,perda
8832,Cachorro,41,perda
8833,Cachorro,36,perda
8834,Cachorro,48,perda
8835,Cachorro,15,perda
8836,Cachorro,29,perda
8837,Cachorro,93,perda
8838,Cachorro,82,perda
8839,Cachorro,68,perda
8840,Cachorro,1,perda
8841,Cachorro,47,perda
8842,Cachorro,64,perda
8843,Cachorro,53,perda
8844,Cachorro,83,perda
8845,Cachorro,90,perda
8846,Cachorro,87,perda
8847,Cachorro,7,perda
8848,Cachorro,37,perda
8849,Cachorro,31,perda
8850,Cachorro,2,perda
8851,Cachorro,82,perda
8852,Cachorro,12,perda
8853,Cachorro,23,perda
8854,Cachorro,87,perda
8855,Cachorro,87,perda
8856,Cachorro,19,ganho
8857,Cachorro,0,perda
8858,Cachorro,29,perda
8859,Cachorro,41,perda
8860,Cachorro,8,perda
8861,Cachorro,96,perda
8862,Cachorro,37,perda
8863,Cachorro,39,perda
8864,Cachorro,8,perda
8865,Cachorro,57,perda
8866,Cachorro,78,perda
8867,Cachorro,78,perda
8868,Cachorro,78,perda
8869,Cachorro,94,perda
8870,Cachorro,96,perda
8871,Cachorro,13,perda
8872,Cachorro,43,perda
8873,Cachorro,17,ganho
8874,Cachorro,19,ganho
8875,Cachorro,1,perda
8876,Cachorro,85,perda
8877,Cachorro,78,perda
8878,Cachorro,67,perda
8879,Cachorro,56,perda
8880,Cachorro,39,perda
8881,Cachorro,42,perda
8882,Cachorro,65,perda
8883,Cachorro,73,perda
8884,Cachorro,2,perda
8885,Cachorro,40,perda
8886,Cachorro,94,perda
8887,Cachorro,41,perda
8888,Cachorro,89,perda
8889,Cachorro,91,perda
8890,Cachorro,58,perda
8891,Cachorro,36,perda
8892,Cachorro,82,perda
8893,Cachorro,9,perda
8894,Cachorro,98,perda
8895,Cachorro,47,perda
8896,Cachorro,0,perda
8897,Cachorro,59,perda
8898,Cachorro,51,perda
8899,Cachorro,80,perda
8900,Cachorro,93,perda
8901,Cachorro,14,perda
8902,Cachorro,47,perda
8903,Cachorro,89,perda
8904,Cachorro,54,perda
8905,Cachorro,55,perda
8906,Cachorro,45,perda
8907,Cachorro,71,perda
8908,Cachorro,26,perda
8909,Cachorro,16,ganho
8910,Cachorro,8,perda
8911,Cachorro,26,perda
8912,Cachorro,81,perda
8913,Cachorro,85,perda
8914,Cachorro,36,perda
8915,Cachorro,11,perda
8916,Cachorro,55,perda
8917,Cachorro,79,perda
8918,Cachorro,90,perda
8919,Cachorro,41,perda
8920,Cachorro,30,perda
8921,Cachorro,93,perda
8922,Cachorro,85,perda
8923,Cachorro,74,perda
8924,Cachorro,35,perda
8925,Cachorro,98,perda
8926,Cachorro,99,perda
8927,Cachorro,64,perda
8928,Cachorro,28,perda
8929,Cachorro,99,perda
8930,Cachorro,37,perda
8931,Cachorro,65,perda
8932,Cachorro,65,perda
8933,Cachorro,3,perda
8934,Cachorro,29,perda
8935,Cachorro,40,perda
8936,Cachorro,80,perda
8937,Cachorro,6,perda
8938,Cachorro,99,perda
8939,Cachorro,13,perda
8940,Cachorro,70,perda
8941,Cachorro,69,perda
8942,Cachorro,89,perda
8943,Cachorro,0,perda
8944,Cachorro,40,perda
8945,Cachorro,84,perda
8946,Cachorro,38,perda
8947,Cachorro,5,perda
8948,Cachorro,8,perda
8949,Cachorro,22,perda
8950,Cachorro,23,perda
8951,Cachorro,0,perda
8952,Cachorro,53,perda
8953,Cachorro,24,perda
8954,Cachorro,15,perda
8955,Cachorro,44,perda
8956,Cachorro,86,perda
8957,Cachorro,91,perda
8958,Cachorro,48,perda
8959,Cachorro,97,perda
8960,Cachorro,37,perda
8961,Cachorro,26,perda
8962,Cachorro,94,perda
8963,Cachorro,8,perda
8964,Cachorro,45,perda
8965,Cachorro,92,perda
8966,Cachorro,59,perda
8967,Cachorro,98,perda
8968,Cachorro,16,ganho
8969,Cachorro,28,perda
8970,Cachorro,71,perda
8971,Cachorro,89,perda
8972,Cachorro,33,perda
8973,Cachorro,60,perda
8974,Cachorro,4,perda
8975,Cachorro,70,perda
8976,Cachorro,53,perda
8977,Cachorro,22,perda
8978,Cachorro,78,perda
8979,Cachorro,16,ganho
8980,Cachorro,93,perda
8981,Cachorro,65,perda
8982,Cachorro,10,perda
8983,Cachorro,27,perda
8984,Cachorro,99,perda
8985,Cachorro,2,perda
8986,Cachorro,95,perda
8987,Cachorro,81,perda
8988,Cachorro,79,perda
8989,Cachorro,98,perda
8990,Cachorro,52,perda
8991,Cachorro,40,perda
8992,Cachorro,3,perda
8993,Cachorro,15,perda
8994,Cachorro,60,perda
8995,Cachorro,59,perda
8996,Cachorro,17,ganho
8997,Cachorro,55,perda
8998,Cachorro,81,perda
8999,Cachorro,72,perda
9000,Cachorro,77,perda
9001,Cachorro,80,perda
9002,Cachorro,59,perda
9003,Cachorro,30,perda
9004,Cachorro,47,perda
9005,Cachorro,59,perda
9006,Cachorro,32,perda
9007,Cachorro,33,perda
9008,Cachorro,78,perda
9009,Cachorro,29,perda
9010,Cachorro,86,perda
9011,Cachorro,13,perda
9012,Cachorro,39,perda
9013,Cachorro,33,perda
9014,Cachorro,57,perda
9015,Cachorro,57,perda
9016,Cachorro,75,perda
9017,Cachorro,73,perda
9018,Cachorro,97,perda
9019,Cachorro,87,perda
9020,Cachorro,61,perda
9021,Cachorro,17,ganho
9022,Cachorro,66,perda
9023,Cachorro,59,perda
9024,Cachorro,97,perda
9025,Cachorro,87,perda
9026,Cachorro,97,perda
9027,Cachorro,50,perda
9028,Cachorro,69,perda
9029,Cachorro,77,perda
9030,Cachorro,27,perda
9031,Cachorro,74,perda
9032,Cachorro,76,perda
9033,Cachorro,55,perda
9034,Cachorro,91,perda
9035,Cachorro,39,perda
9036,Cachorro,30,perda
9037,Cachorro,16,ganho
9038,Cachorro,20,perda
9039,Cachorro,50,perda
9040,Cachorro,96,perda
9041,Cachorro,30,perda
9042,Cachorro,82,perda
9043,Cachorro,85,perda
9044,Cachorro,12,perda
9045,Cachorro,60,perda
9046,Cachorro,96,perda
9047,Cachorro,92,perda
9048,Cachorro,10,perda
9049,Cachorro,89,perda
9050,Cachorro,60,perda
9051,Cachorro,39,perda
9052,Cachorro,27,perda
9053,Cachorro,54,perda
9054,Cachorro,29,perda
9055,Cachorro,67,perda
9056,Cachorro,67,perda
9057,Cachorro,48,perda
9058,Cachorro,48,perda
9059,Cachorro,55,perda
9060,Cachorro,78,perda
9061,Cachorro,1,perda
9062,Cachorro,55,perda
9063,Cachorro,54,perda
9064,Cachorro,60,perda
9065,Cachorro,88,perda
9066,Cachorro,69,perda
9067,Cachorro,0,perda
9068,Cachorro,6,perda
9069,Cachorro,76,perda
9070,Cachorro,80,perda
9071,Cachorro,66,perda
9072,Cachorro,12,perda
9073,Cachorro,8,perda
9074,Cachorro,63,perda
9075,Cachorro,49,perda
9076,Cachorro,10,perda
9077,Cachorro,98,perda
9078,Cachorro,9,perda
9079,Cachorro,87,perda
9080,Cachorro,84,perda
9081,Cachorro,7,perda
9082,Cachorro,63,perda
9083,Cachorro,41,perda
9084,Cachorro,18,ganho
9085,Cachorro,39,perda
9086,Cachorro,83,perda
9087,Cachorro,34,perda
9088,Cachorro,6,perda
9089,Cachorro,37,perda
9090,Cachorro,17,ganho
9091,Cachorro,85,perda
9092,Cachorro,58,perda
9093,Cachorro,44,perda
9094,Cachorro,51,perda
9095,Cachorro,23,perda
9096,Cachorro,96,perda
9097,Cachorro,91,perda
9098,Cachorro,33,perda
9099,Cachorro,12,perda
9100,Cachorro,71,perda
9101,Cachorro,83,perda
9102,Cachorro,22,perda
9103,Cachorro,52,perda
9104,Cachorro,74,perda
9105,Cachorro,18,ganho
9106,Cachorro,83,perda
9107,Cachorro,30,perda
9108,Cachorro,64,perda
9109,Cachorro,89,perda
9110,Cachorro,49,perda
9111,Cachorro,56,perda
9112,Cachorro,24,perda
9113,Cachorro,97,perda
9114,Cachorro,93,perda
9115,Cachorro,75,perda
9116,Cachorro,78,perda
9117,Cachorro,22,perda
9118,Cachorro,3,perda
9119,Cachorro,98,perda
9120,Cachorro,30,perda
9121,Cachorro,25,perda
9122,Cachorro,6,perda
9123,Cachorro,51,perda
9124,Cachorro,7,perda
9125,Cachorro,9,perda
9126,Cachorro,65,perda
9127,Cachorro,55,perda
9128,Cachorro,63,perda
9129,Cachorro,41,perda
9130,Cachorro,97,perda
9131,Cachorro,30,perda
9132,Cachorro,39,perda
9133,Cachorro,14,perda
9134,Cachorro,90,perda
9135,Cachorro,19,ganho
9136,Cachorro,30,perda
9137,Cachorro,12,perda
9138,Cachorro,52,perda
9139,Cachorro,1,perda
9140,Cachorro,76,perda
9141,Cachorro,50,perda
9142,Cachorro,23,perda
9143,Cachorro,29,perda
9144,Cachorro,30,perda
9145,Cachorro,14,perda
9146,Cachorro,87,perda
9147,Cachorro,76,perda
9148,Cachorro,67,perda
9149,Cachorro,99,perda
9150,Cachorro,59,perda
9151,Cachorro,62,perda
9152,Cachorro,16,ganho
9153,Cachorro,84,perda
9154,Cachorro,32,perda
9155,Cachorro,19,ganho
9156,Cachorro,32,perda
9157,Cachorro,62,perda
9158,Cachorro,89,perda
9159,Cachorro,26,perda
9160,Cachorro,29,perda
9161,Cachorro,18,ganho
9162,Cachorro,40,perda
9163,Cachorro,29,perda
9164,Cachorro,23,perda
9165,Cachorro,71,perda
9166,Cachorro,94,perda
9167,Cachorro,79,perda
9168,Cachorro,74,perda
9169,Cachorro,61,perda
9170,Cachorro,69,perda
9171,Cachorro,13,perda
9172,Cachorro,91,perda
9173,Cachorro,48,perda
9174,Cachorro,47,perda
9175,Cachorro,8,perda
9176,Cachorro,97,perda
9177,Cachorro,80,perda
9178,Cachorro,50,perda
9179,Cachorro,85,perda
9180,Cachorro,44,perda
9181,Cachorro,53,perda
9182,Cachorro,55,perda
9183,Cachorro,3,perda
9184,Cachorro,55,perda
9185,Cachorro,56,perda
9186,Cachorro,21,perda
9187,Cachorro,18,ganho
9188,Cachorro,82,perda
9189,Cachorro,96,perda
9190,Cachorro,37,perda
9191,Cachorro,85,perda
9192,Cachorro,77,perda
9193,Cachorro,3,perda
9194,Cachorro,40,perda
9195,Cachorro,10,perda
9196,Cachorro,99,perda
9197,Cachorro,25,perda
9198,Cachorro,31,perda
9199,Cachorro,0,perda
9200,Cachorro,76,perda
9201,Cachorro,46,perda
9202,Cachorro,74,perda
9203,Cachorro,57,perda
9204,Cachorro,30,perda
9205,Cachorro,37,perda
9206,Cachorro,43,perda
9207,Cachorro,19,ganho
9208,Cachorro,54,perda
9209,Cachorro,38,perda
9210,Cachorro,50,perda
9211,Cachorro,60,perda
9212,Cachorro,2,perda
9213,Cachorro,9,perda
9214,Cachorro,27,perda
9215,Cachorro,72,perda
9216,Cachorro,43,perda
9217,Cachorro,82,perda
9218,Cachorro,86,perda
9219,Cachorro,93,perda
9220,Cachorro,37,perda
9221,Cachorro,80,perda
9222,Cachorro,71,perda
9223,Cachorro,59,perda
9224,Cachorro,55,perda
9225,Cachorro,31,perda
9226,Cachorro,47,perda
9227,Cachorro,22,perda
9228,Cachorro,40,perda
9229,Cachorro,7,perda
9230,Cachorro,90,perda
9231,Cachorro,1,perda
9232,Cachorro,23,perda
9233,Cachorro,29,perda
9234,Cachorro,58,perda
9235,Cachorro,32,perda
9236,Cachorro,86,perda
9237,Cachorro,19,ganho
9238,Cachorro,18,ganho
9239,Cachorro,18,ganho
9240,Cachorro,21,perda
9241,Cachorro,67,perda
9242,Cachorro,79,perda
9243,Cachorro,67,perda
9244,Cachorro,59,perda
9245,Cachorro,18,ganho
9246,Cachorro,47,perda
9247,Cachorro,10,perda
9248,Cachorro,32,perda
9249,Cachorro,51,perda
9250,Cachorro,20,perda
9251,Cachorro,65,perda
9252,Cachorro,52,perda
9253,Cachorro,66,perda
9254,Cachorro,81,perda
9255,Cachorro,33,perda
9256,Cachorro,71,perda
9257,Cachorro,38,perda
9258,Cachorro,33,perda
9259,Cachorro,13,perda
9260,Cachorro,43,perda
9261,Cachorro,96,perda
9262,Cachorro,56,perda
9263,Cachorro,89,perda
9264,Cachorro,4,perda
9265,Cachorro,71,perda
9266,Cachorro,94,perda
9267,Cachorro,53,perda
9268,Cachorro,92,perda
9269,Cachorro,5,perda
9270,Cachorro,89,perda
9271,Cachorro,60,perda
9272,Cachorro,63,perda
9273,Cachorro,26,perda
9274,Cachorro,55,perda
9275,Cachorro,52,perda
9276,Cachorro,75,perda
9277,Cachorro,62,perda
9278,Cachorro,18,ganho
9279,Cachorro,14,perda
9280,Cachorro,0,perda
9281,Cachorro,5,perda
9282,Cachorro,26,perda
9283,Cachorro,98,perda
9284,Cachorro,32,perda
9285,Cachorro,5,perda
9286,Cachorro,66,perda
9287,Cachorro,1,perda
9288,Cachorro,44,perda
9289,Cachorro,45,perda
9290,Cachorro,53,perda
9291,Cachorro,47,perda
9292,Cachorro,87,perda
9293,Cachorro,23,perda
9294,Cachorro,99,perda
9295,Cachorro,1,perda
9296,Cachorro,50,perda
9297,Cachorro,63,perda
9298,Cachorro,18,ganho
9299,Cachorro,45,perda
9300,Cachorro,83,perda
9301,Cachorro,45,perda
9302,Cachorro,98,perda
9303,Cachorro,88,perda
9304,Cachorro,8,perda
9305,Cachorro,85,perda
9306,Cachorro,92,perda
9307,Cachorro,97,perda
9308,Cachorro,92,perda
9309,Cachorro,89,perda
9310,Cachorro,51,perda
9311,Cachorro,61,perda
9312,Cachorro,87,perda
9313,Cachorro,66,perda
9314,Cachorro,50,perda
9315,Cachorro,86,perda
9316,Cachorro,16,ganho
9317,Cachorro,45,perda
9318,Cachorro,50,perda
9319,Cachorro,40,perda
9320,Cachorro,31,perda
9321,Cachorro,46,perda
9322,Cachorro,93,perda
9323,Cachorro,81,perda
9324,Cachorro,70,perda
9325,Cachorro,25,perda
9326,Cachorro,92,perda
9327,Cachorro,29,perda
9328,Cachorro,32,perda
9329,Cachorro,12,perda
9330,Cachorro,91,perda
9331,Cachorro,62,perda
9332,Cachorro,44,perda
9333,Cachorro,25,perda
9334,Cachorro,89,perda
9335,Cachorro,70,perda
9336,Cachorro,5,perda
9337,Cachorro,56,perda
9338,Cachorro,53,perda
9339,Cachorro,34,perda
9340,Cachorro,65,perda
9341,Cachorro,58,perda
9342,Cachorro,82,perda
9343,Cachorro,56,perda
9344,Cachorro,23,perda
9345,Cachorro,25,perda
9346,Cachorro,17,ganho
9347,Cachorro,89,perda
9348,Cachorro,48,perda
9349,Cachorro,51,perda
9350,Cachorro,43,perda
9351,Cachorro,79,perda
9352,Cachorro,74,perda
9353,Cachorro,1,perda
9354,Cachorro,36,perda
9355,Cachorro,27,perda
9356,Cachorro,63,perda
9357,Cachorro,52,perda
9358,Cachorro,2,perda
9359,Cachorro,71,perda
9360,Cachorro,86,perda
9361,Cachorro,21,perda
9362,Cachorro,28,perda
9363,Cachorro,9,perda
9364,Cachorro,76,perda
9365,Cachorro,76,perda
9366,Cachorro,94,perda
9367,Cachorro,73,perda
9368,Cachorro,31,perda
9369,Cachorro,10,perda
9370,Cachorro,10,perda
9371,Cachorro,69,perda
9372,Cachorro,0,perda
9373,Cachorro,6,perda
9374,Cachorro,70,perda
9375,Cachorro,83,perda
9376,Cachorro,73,perda
9377,Cachorro,27,perda
9378,Cachorro,77,perda
9379,Cachorro,92,perda
9380,Cachorro,36,perda
9381,Cachorro,1,perda
9382,Cachorro,56,perda
9383,Cachorro,66,perda
9384,Cachorro,19,ganho
9385,Cachorro,85,perda
9386,Cachorro,17,ganho
9387,Cachorro,18,ganho
9388,Cachorro,79,perda
9389,Cachorro,17,ganho
9390,Cachorro,95,perda
9391,Cachorro,31,perda
9392,Cachorro,36,perda
9393,Cachorro,17,ganho
9394,Cachorro,98,perda
9395,Cachorro,72,perda
9396,Cachorro,83,perda
9397,Cachorro,14,perda
9398,Cachorro,21,perda
9399,Cachorro,71,perda
9400,Cachorro,51,perda
9401,Cachorro,10,perda
9402,Cachorro,17,ganho
9403,Cachorro,49,perda
9404,Cachorro,36,perda
9405,Cachorro,20,perda
9406,Cachorro,38,perda
9407,Cachorro,66,perda
9408,Cachorro,82,perda
9409,Cachorro,20,perda
9410,Cachorro,31,perda
9411,Cachorro,13,perda
9412,Cachorro,61,perda
9413,Cachorro,47,perda
9414,Cachorro,93,perda
9415,Cachorro,67,perda
9416,Cachorro,81,perda
9417,Cachorro,5,perda
9418,Cachorro,80,perda
9419,Cachorro,30,perda
9420,Cachorro,93,perda
9421,Cachorro,5,perda
9422,Cachorro,31,perda
9423,Cachorro,46,perda
9424,Cachorro,24,perda
9425,Cachorro,20,perda
9426,Cachorro,40,perda
9427,Cachorro,71,perda
9428,Cachorro,44,perda
9429,Cachorro,20,perda
9430,Cachorro,92,perda
9431,Cachorro,84,perda
9432,Cachorro,68,perda
9433,Cachorro,90,perda
9434,Cachorro,54,perda
9435,Cachorro,46,perda
9436,Cachorro,28,perda
9437,Cachorro,52,perda
9438,Cachorro,68,perda
9439,Cachorro,78,perda
9440,Cachorro,27,perda
9441,Cachorro,45,perda
9442,Cachorro,59,perda
9443,Cachorro,91,perda
9444,Cachorro,73,perda
9445,Cachorro,43,perda
9446,Cachorro,16,ganho
9447,Cachorro,66,perda
9448,Cachorro,82,perda
9449,Cachorro,41,perda
9450,Cachorro,83,perda
9451,Cachorro,56,perda
9452,Cachorro,25,perda
9453,Cachorro,93,perda
9454,Cachorro,73,perda
9455,Cachorro,66,perda
9456,Cachorro,49,perda
9457,Cachorro,19,ganho
9458,Cachorro,82,perda
9459,Cachorro,23,perda
9460,Cachorro,66,perda
9461,Cachorro,6,perda
9462,Cachorro,96,perda
9463,Cachorro,67,perda
9464,Cachorro,10,perda
9465,Cachorro,67,perda
9466,Cachorro,96,perda
9467,Cachorro,54,perda
9468,Cachorro,72,perda
9469,Cachorro,6,perda
9470,Cachorro,74,perda
9471,Cachorro,32,perda
9472,Cachorro,56,perda
9473,Cachorro,99,perda
9474,Cachorro,34,perda
9475,Cachorro,40,perda
9476,Cachorro,79,perda
9477,Cachorro,37,perda
9478,Cachorro,99,perda
9479,Cachorro,50,perda
9480,Cachorro,12,perda
9481,Cachorro,65,perda
9482,Cachorro,22,perda
9483,Cachorro,54,perda
9484,Cachorro,83,perda
9485,Cachorro,38,perda
9486,Cachorro,25,perda
9487,Cachorro,16,ganho
9488,Cachorro,75,perda
9489,Cachorro,71,perda
9490,Cachorro,75,perda
9491,Cachorro,82,perda
9492,Cachorro,82,perda
9493,Cachorro,84,perda
9494,Cachorro,5,perda
9495,Cachorro,68,perda
9496,Cachorro,20,perda
9497,Cachorro,40,perda
9498,Cachorro,80,perda
9499,Cachorro,28,perda
9500,Cachorro,44,perda
9501,Cachorro,34,perda
9502,Cachorro,6,perda
9503,Cachorro,66,perda
9504,Cachorro,78,perda
9505,Cachorro,21,perda
9506,Cachorro,66,perda
9507,Cachorro,86,perda
9508,Cachorro,3,perda
9509,Cachorro,70,perda
9510,Cachorro,14,perda
9511,Cachorro,54,perda
9512,Cachorro,4,perda
9513,Cachorro,80,perda
9514,Cachorro,59,perda
9515,Cachorro,4,perda
9516,Cachorro,77,perda
9517,Cachorro,79,perda
9518,Cachorro,46,perda
9519,Cachorro,57,perda
9520,Cachorro,28,perda
9521,Cachorro,46,perda
9522,Cachorro,49,perda
9523,Cachorro,48,perda
9524,Cachorro,52,perda
9525,Cachorro,94,perda
9526,Cachorro,62,perda
9527,Cachorro,86,perda
9528,Cachorro,39,perda
9529,Cachorro,13,perda
9530,Cachorro,36,perda
9531,Cachorro,46,perda
9532,Cachorro,89,perda
9533,Cachorro,52,perda
9534,Cachorro,1,perda
9535,Cachorro,89,perda
9536,Cachorro,19,ganho
9537,Cachorro,9,perda
9538,Cachorro,35,perda
9539,Cachorro,20,perda
9540,Cachorro,98,perda
9541,Cachorro,47,perda
9542,Cachorro,65,perda
9543,Cachorro,48,perda
9544,Cachorro,15,perda
9545,Cachorro,6,perda
9546,Cachorro,22,perda
9547,Cachorro,31,perda
9548,Cachorro,95,perda
9549,Cachorro,93,perda
9550,Cachorro,25,perda
9551,Cachorro,7,perda
9552,Cachorro,69,perda
9553,Cachorro,69,perda
9554,Cachorro,50,perda
9555,Cachorro,53,perda
9556,Cachorro,53,perda
9557,Cachorro,54,perda
9558,Cachorro,97,perda
9559,Cachorro,33,perda
9560,Cachorro,91,perda
9561,Cachorro,70,perda
9562,Cachorro,36,perda
9563,Cachorro,22,perda
9564,Cachorro,97,perda
9565,Cachorro,42,perda
9566,Cachorro,1,perda
9567,Cachorro,77,perda
9568,Cachorro,35,perda
9569,Cachorro,38,perda
9570,Cachorro,40,perda
9571,Cachorro,99,perda
9572,Cachorro,30,perda
9573,Cachorro,44,perda
9574,Cachorro,23,perda
9575,Cachorro,45,perda
9576,Cachorro,2,perda
9577,Cachorro,34,perda
9578,Cachorro,99,perda
9579,Cachorro,60,perda
9580,Cachorro,38,perda
9581,Cachorro,54,perda
9582,Cachorro,65,perda
9583,Cachorro,0,perda
9584,Cachorro,25,perda
9585,Cachorro,79,perda
9586,Cachorro,98,perda
9587,Cachorro,43,perda
9588,Cachorro,40,perda
9589,Cachorro,75,perda
9590,Cachorro,90,perda
9591,Cachorro,28,perda
9592,Cachorro,9,perda
9593,Cachorro,15,perda
9594,Cachorro,66,perda
9595,Cachorro,66,perda
9596,Cachorro,56,perda
9597,Cachorro,6,perda
9598,Cachorro,87,perda
9599,Cachorro,28,perda
9600,Cachorro,83,perda
9601,Cachorro,89,perda
9602,Cachorro,28,perda
9603,Cachorro,75,perda
9604,Cachorro,90,perda
9605,Cachorro,46,perda
9606,Cachorro,53,perda
9607,Cachorro,66,perda
9608,Cachorro,86,perda
9609,Cachorro,82,perda
9610,Cachorro,85,perda
9611,Cachorro,32,perda
9612,Cachorro,74,perda
9613,Cachorro,49,perda
9614,Cachorro,1,perda
9615,Cachorro,39,perda
9616,Cachorro,15,perda
9617,Cachorro,67,perda
9618,Cachorro,33,perda
9619,Cachorro,89,perda
9620,Cachorro,31,perda
9621,Cachorro,53,perda
